Data;Otwarcie;Najwyzszy;Najnizszy;Zamkniecie;Wolumen
2021-09-21;15265.03;15394.33;15205.7;15348.53
2021-09-22;15463.24;15508.42;15378.93;15506.74
2021-09-23;15630.01;15695.65;15593.72;15643.97
2021-09-24;15562.14;15573.46;15497.17;15531.75
2021-09-27;15699.01;15704.05;15552.09;15573.88
2021-09-28;15542.03;15542.41;15232.97;15248.56
2021-09-29;15357;15422.75;15301.35;15365.27
2021-09-30;15434.33;15448.52;15246;15260.69
2021-10-01;15041.6;15262.75;14983.8;15156.44
2021-10-04;15061.86;15175.25;15016.93;15036.55
2021-10-05;15055.4;15202.2;15011.44;15194.49
2021-10-06;15040.1;15049.49;14818.71;14973.33
2021-10-07;15162.75;15253.29;15116.47;15250.86
2021-10-08;15242.76;15267.92;15184.76;15206.13
2021-10-11;15115.46;15202.74;15094.44;15199.14
2021-10-12;15025.35;15174.29;15012.07;15146.87
2021-10-13;15130.8;15302.43;15109.61;15249.38
2021-10-14;15350.72;15464.38;15303.39;15462.72
2021-10-15;15481.22;15598.58;15465.93;15587.36
2021-10-18;15518.59;15542.17;15416.02;15474.47
2021-10-19;15510.99;15527.97;15457.43;15515.83
2021-10-20;15473.56;15567.07;15465.03;15522.92
2021-10-21;15408.8;15532.94;15406.59;15472.56
2021-10-22;15507.99;15614.76;15492.29;15542.98
2021-10-25;15580.58;15618.88;15531.95;15599.23
2021-10-26;15652.91;15781;15650.35;15757.06
2021-10-27;15725.4;15744.79;15671.59;15705.81
2021-10-28;15681.52;15706.39;15629.33;15696.33
2021-10-29;15579.9;15689.66;15495.51;15688.77
2021-11-01;15764.55;15849.4;15760.35;15806.29
2021-11-02;15825.27;15960.21;15824.11;15954.45
2021-11-03;15957.15;15972.71;15922.1;15959.98
2021-11-04;16035.9;16064.79;15997.63;16029.65
2021-11-05;16011.57;16084.9;16008.4;16054.36
2021-11-08;16040.85;16068.73;16016.2;16046.52
2021-11-09;16026.74;16104.13;16022.64;16040.47
2021-11-10;16053;16076.56;15985.9;16067.83
2021-11-11;16067.34;16114.55;16032.5;16083.11
2021-11-12;16100.08;16122.76;16065.06;16094.07
2021-11-15;16109.41;16149.87;16072.29;16148.64
2021-11-16;16174.31;16266.26;16157.58;16247.86
2021-11-17;16248.32;16283.52;16240.51;16251.13
2021-11-18;16262.29;16290.19;16193.34;16221.73
2021-11-19;16269.22;16282.87;16092.63;16159.97
2021-11-22;16188.54;16202.77;16090.54;16115.69
2021-11-23;15987.2;16054.38;15866.01;15937
2021-11-24;15942.28;15974.3;15740.6;15878.39
2021-11-25;15928.38;15962.54;15865.41;15917.98
2021-11-26;15383.9;15540.29;15244.46;15257.04
2021-11-29;15418.28;15441.91;15237.87;15280.86
2021-11-30;15117.63;15280.04;15015.42;15100.13
2021-12-01;15233.37;15509.46;15187.09;15472.67
2021-12-02;15300.73;15373.52;15172.9;15263.11
2021-12-03;15422.9;15422.9;15101.71;15169.98
2021-12-06;15323.2;15415.46;15150.54;15380.79
2021-12-07;15546.7;15827.94;15544.79;15813.94
2021-12-08;15781.05;15834.04;15683.67;15687.09
2021-12-09;15705.93;15721.48;15613.4;15639.26
2021-12-10;15572.69;15689.5;15550.45;15623.31
2021-12-13;15653.57;15794.31;15591.62;15621.72
2021-12-14;15680.35;15697.98;15448.45;15453.56
2021-12-15;15503.64;15531.04;15451.74;15476.35
2021-12-16;15708.94;15780.93;15621.57;15636.4
2021-12-17;15599.75;15609.51;15419.55;15531.69
2021-12-20;15152.56;15296.08;15060.1;15239.67
2021-12-21;15379.08;15452.42;15305.61;15447.44
2021-12-22;15474.84;15593.47;15425.16;15593.47
2021-12-23;15660.78;15768.45;15622.6;15756.31
2021-12-27;15705.53;15854.62;15697.44;15835.25
2021-12-28;15839.19;15974.79;15832.96;15963.7
2021-12-29;15952.47;15955.03;15803.59;15852.25
2021-12-30;15837.56;15890.74;15834.57;15884.86
2022-01-03;15947.44;16069.38;15943.16;16020.73
2022-01-04;16069.8;16202.58;16036.52;16152.61
2022-01-05;16177.44;16285.35;16161.72;16271.75
2022-01-06;16076.16;16156.56;15988.63;16052.03
2022-01-07;15999.02;16044.28;15862.71;15947.74
2022-01-10;16006.44;16015.34;15724.23;15768.27
2022-01-11;15918.82;15979.99;15880.39;15941.81
2022-01-12;16054.93;16061.5;15955.54;16010.32
2022-01-13;15959.83;16090.29;15941.78;16031.59
2022-01-14;15929.37;15970.7;15833.73;15883.24
2022-01-17;15948.9;15962.7;15894.77;15933.72
2022-01-18;15839.15;15843.58;15669.35;15772.56
2022-01-19;15639.45;15898.05;15629.86;15809.72
2022-01-20;15837.24;15912.33;15737.33;15912.33
2022-01-21;15694.82;15728.29;15456.87;15603.88
2022-01-24;15499.61;15587.39;14952.67;15011.13
2022-01-25;15139.07;15205.75;14979.11;15123.87
2022-01-26;15273.06;15524.96;15272.87;15459.39
2022-01-27;15229.98;15582.45;15197.53;15524.27
2022-01-28;15411.86;15416.59;15122.65;15318.95
2022-01-31;15506.79;15566.38;15338.19;15471.2
2022-02-01;15620.56;15687.96;15537.05;15619.39
2022-02-02;15689.16;15736.52;15604.99;15613.77
2022-02-03;15565.94;15602.5;15367.16;15368.47
2022-02-04;15410.73;15423.94;15060.48;15099.56
2022-02-07;15220.08;15256.08;15076.89;15206.64
2022-02-08;15221.7;15338;15158.8;15242.38
2022-02-09;15356.95;15513.94;15351.48;15482.01
2022-02-10;15597.06;15614.47;15413.37;15490.44
2022-02-11;15353.86;15511.34;15308.69;15425.12
2022-02-14;15065.73;15150.54;14844.1;15113.97
2022-02-15;15077.32;15418.41;15068.33;15412.71
2022-02-16;15431.27;15542.84;15327.94;15370.3
2022-02-17;15404.14;15440.08;15206.4;15267.63
2022-02-18;15278.66;15317.39;14989.05;15042.51
2022-02-21;15186.63;15192.47;14617.66;14731.12
2022-02-22;14365.06;14782.16;14357.86;14693
2022-02-23;14754.22;14901.09;14586.35;14631.36
2022-02-24;13989.41;14221.71;13807.28;14052.1
2022-02-25;14230.09;14567.62;14027.93;14567.23
2022-02-28;14263.73;14510.77;14106.89;14461.02
2022-03-01;14404.22;14448.61;13904.85;13904.85
2022-03-02;13836.93;14114.79;13707.86;14000.11
2022-03-03;13990.25;14057.15;13669.1;13698.4
2022-03-04;13485.98;13562.6;13094.54;13094.54
2022-03-07;12614.08;13150.35;12438.85;12834.65
2022-03-08;12673.89;13106.78;12672;12831.51
2022-03-09;13215.06;13847.93;13199.68;13847.93
2022-03-10;13819.44;13829.97;13341.79;13442.1
2022-03-11;13479.69;13943.97;13407.97;13628.11
2022-03-14;13827.22;14082.06;13815.8;13929.11
2022-03-15;13768.44;13974.84;13577.81;13917.27
2022-03-16;14245.77;14553.1;14183.26;14440.74
2022-03-17;14500.05;14509.23;14243.94;14388.06
2022-03-18;14374.41;14413.09;14109.79;14413.09
2022-03-21;14385.82;14457.3;14306.26;14326.97
2022-03-22;14365.67;14508.01;14343.34;14473.2
2022-03-23;14532.84;14539.31;14226.43;14283.65
2022-03-24;14305.8;14375.82;14187.82;14273.79
2022-03-25;14332.26;14428.03;14247.38;14305.76
2022-03-28;14376;14627.58;14371.9;14417.37
2022-03-29;14592.74;14925.25;14553.71;14820.33
2022-03-30;14712.32;14744.72;14555.87;14606.05
2022-03-31;14674.83;14732;14404.03;14414.75
2022-04-01;14447.78;14506.02;14403.09;14446.48
2022-04-04;14503.96;14535.07;14334.1;14518.16
2022-04-05;14504.8;14603.44;14347.33;14424.36
2022-04-06;14402.16;14437.91;14027.18;14151.69
2022-04-07;14187.13;14315.35;14069.53;14078.15
2022-04-08;14275.87;14321.82;14178.28;14283.67
2022-04-11;14162.97;14298.02;14094.83;14192.78
2022-04-12;13956.56;14180.09;13887.11;14124.95
2022-04-13;14062.7;14100.03;13961.95;14076.44
2022-04-14;14098.48;14198.78;14038.3;14163.85
2022-04-19;14057.43;14199.09;13991.7;14153.46
2022-04-20;14154.48;14362.03;14149.68;14362.03
2022-04-21;14376.05;14598.11;14374.59;14502.41
2022-04-22;14320.51;14372.47;14142.09;14142.09
2022-04-25;13908.05;14037.63;13863.39;13924.17
2022-04-26;14087.08;14112.84;13749.68;13756.4
2022-04-27;13760.22;13849.43;13566.2;13793.94
2022-04-28;13907.06;14074.71;13822.16;13979.84
2022-04-29;14095.93;14187.02;14038.55;14097.88
2022-05-02;13996.82;14036.11;13778.13;13939.07
2022-05-03;13958.92;14081.15;13920.46;14039.47
2022-05-04;14020.9;14073.21;13970.62;13970.82
2022-05-05;14282.77;14315.24;13857.58;13902.52
2022-05-06;13832.65;13851.45;13592.15;13674.29
2022-05-09;13624.92;13697.9;13380.67;13380.67
2022-05-10;13550.02;13719.95;13514.49;13534.74
2022-05-11;13587.29;13829.1;13508.56;13828.64
2022-05-12;13512.13;13808.09;13479.36;13739.64
2022-05-13;13837.42;14034.15;13795.64;14027.93
2022-05-16;13986.17;14043.1;13864.95;13964.38
2022-05-17;14072.67;14203.09;14056.98;14185.94
2022-05-18;14197.18;14226.47;13999.54;14007.76
2022-05-19;13822.35;13882.3;13683.59;13882.3
2022-05-20;13968.26;14161.32;13944.16;13981.91
2022-05-23;14179.84;14217.48;14026.14;14175.4
2022-05-24;14043.22;14105.06;13917.08;13919.75
2022-05-25;14022.27;14053.59;13871.48;14007.93
2022-05-26;14025.44;14253.61;14025.44;14231.29
2022-05-27;14289.53;14463.5;14246.83;14462.19
2022-05-30;14572.8;14589.45;14509.58;14575.98
2022-05-31;14513.34;14547.09;14359.39;14388.35
2022-06-01;14478.37;14489;14329.51;14340.47
2022-06-02;14394.36;14492.78;14393.04;14485.17
2022-06-03;14585.18;14589.91;14443.11;14460.09
2022-06-06;14576.87;14709.38;14548.26;14653.81
2022-06-07;14569.3;14590.69;14458.34;14556.62
2022-06-08;14595.78;14602.06;14378.5;14445.99
2022-06-09;14364.59;14420.73;14186.93;14198.8
2022-06-10;14110.03;14121.07;13749.77;13761.83
2022-06-13;13564.47;13648.84;13379.87;13427.03
2022-06-14;13557.44;13569.93;13294;13304.39
2022-06-15;13480.5;13566.8;13358.4;13485.29
2022-06-16;13440.43;13443.32;13007.91;13038.49
2022-06-17;13092.85;13237.7;13020.42;13126.26
2022-06-20;13207.79;13265.6;13106.38;13265.6
2022-06-21;13335.15;13443.77;13273.2;13292.4
2022-06-22;13062.26;13206.11;12965.69;13144.28
2022-06-23;13082.62;13120.31;12912.59;12912.59
2022-06-24;12949.87;13160.71;12904.86;13118.13
2022-06-27;13217.9;13378.42;13126.86;13186.07
2022-06-28;13264.62;13358.62;13221.04;13231.82
2022-06-29;13089.99;13132.36;12946.76;13003.35
2022-06-30;12795.22;12811.43;12618.68;12783.77
2022-07-01;12627.66;12894.38;12623.23;12813.03
2022-07-04;12904.09;12919.7;12741.63;12773.38
2022-07-05;12851.29;12870.24;12390.95;12401.2
2022-07-06;12587.55;12668.68;12509.22;12594.52
2022-07-07;12757.63;12867.71;12693.65;12843.22
2022-07-08;12814.1;13019.13;12766.8;13015.23
2022-07-11;12783.09;12934.87;12774.23;12832.44
2022-07-12;12751.3;12905.48;12655.06;12905.48
2022-07-13;12800.87;12851.9;12625.22;12756.32
2022-07-14;12759.29;12788.01;12434.29;12519.66
2022-07-15;12562.15;12875.67;12532.94;12864.72
2022-07-18;12935.05;13062.23;12913.69;12959.81
2022-07-19;12884.83;13351.2;12827.89;13308.41
2022-07-20;13356.67;13399.4;13129.13;13281.98
2022-07-21;13261.82;13318.64;13097.75;13246.64
2022-07-22;13179.56;13367.04;13171.14;13253.68
2022-07-25;13183.24;13337.06;13151.86;13210.32
2022-07-26;13181.92;13197.95;13042.41;13096.93
2022-07-27;13158.64;13204.58;13089.96;13166.38
2022-07-28;13214.41;13289.39;13091.26;13282.11
2022-07-29;13353.28;13515.03;13340.59;13484.05
2022-08-01;13471.2;13570.22;13464.9;13479.63
2022-08-02;13419.19;13484.55;13335.39;13449.2
2022-08-03;13398.7;13595.07;13388.34;13587.56
2022-08-04;13629.7;13792.88;13628.57;13662.68
2022-08-05;13642.91;13693.34;13562.62;13573.93
2022-08-08;13703.38;13745.59;13604.55;13687.69
2022-08-09;13703.38;13745.59;13514.71;13534.97
2022-08-10;13482.63;13715.56;13455.7;13700.93
2022-08-11;13747.07;13763.26;13661.17;13694.51
2022-08-12;13709.83;13813.05;13705.02;13795.85
2022-08-15;13847.88;13857.98;13736;13816.61
2022-08-16;13849.62;13947.85;13824.97;13910.12
2022-08-17;13928.12;13930.57;13610.44;13626.71
2022-08-18;13653.82;13775.66;13638.16;13697.41
2022-08-19;13591.24;13660.34;13525.69;13544.52
2022-08-22;13471.44;13510.29;13189.27;13230.57
2022-08-23;13163.52;13298.26;13156.44;13194.23
2022-08-24;13131.12;13238.61;13085.2;13220.06
2022-08-25;13328.49;13364.55;13210.99;13271.96
2022-08-26;13335.1;13375.02;12939.96;12971.47
2022-08-29;12838.42;12942.46;12758.44;12892.99
2022-08-30;12919.43;13154.15;12885.08;12961.14
2022-08-31;13018.48;13020.54;12814.81;12834.96
2022-09-01;12713.75;12743.05;12603.58;12630.23
2022-09-02;12768.44;13051.57;12736.01;13050.27
2022-09-05;12827.58;12827.58;12617.4;12760.78
2022-09-06;12807.27;12927.79;12760.04;12871.44
2022-09-07;12770.72;12953.99;12736.09;12915.97
2022-09-08;12985.61;13008.82;12688.87;12904.32
2022-09-09;12926.15;13121.13;12925.57;13088.21
2022-09-12;13171.92;13441.54;13165.78;13402.27
2022-09-13;13450.39;13564.83;13183.19;13188.95
2022-09-14;13131.34;13192.82;12952.09;13028
2022-09-15;13040.36;13111.38;12927.2;12956.66
2022-09-16;12814.92;12815.33;12699.22;12741.26
2022-09-19;12685.29;12866.7;12606.64;12803.24
2022-09-20;12849.78;12936.57;12638.22;12670.83
2022-09-21;12555.31;12771.78;12520.81;12767.15
2022-09-22;12531.66;12781.56;12526.61;12531.63
2022-09-23;12506.64;12521.25;12180.76;12284.19
2022-09-26;12231.84;12368.49;12184;12227.92
2022-09-27;12332.85;12414.09;12139.68;12139.68
2022-09-28;12025.43;12198.37;11862.84;12183.28
2022-09-29;12143.21;12147.31;11866.98;11975.55
2022-09-30;12063.09;12137.77;11973.91;12114.36
2022-10-03;11951.84;12227.87;11893.94;12209.48
2022-10-04;12360.72;12673.35;12358.98;12670.48
2022-10-05;12611.07;12661.88;12455.36;12517.18
2022-10-06;12593.41;12643.22;12421.89;12470.78
2022-10-07;12414.78;12497.52;12272.59;12273
2022-10-10;12175.52;12410.83;12174.63;12272.94
2022-10-11;12168.66;12258.15;12097.68;12220.25
2022-10-12;12207.97;12298.62;12104.62;12172.26
2022-10-13;12114.23;12379.24;12000.43;12355.58
2022-10-14;12549.02;12676.42;12395.99;12437.81
2022-10-17;12467.54;12716.81;12398.05;12649.03
2022-10-18;12788.53;12931.76;12746.36;12765.61
2022-10-19;12817.63;12819.11;12705.26;12741.41
2022-10-20;12685.16;12818.34;12628.78;12767.41
2022-10-21;12641.12;12775.52;12548.15;12730.9
2022-10-24;12868.77;13020.45;12747.38;12931.45
2022-10-25;12965.19;13053.24;12789.26;13052.96
2022-10-26;13054.49;13203.24;13023.4;13195.81
2022-10-27;13152.99;13259.49;13062.04;13211.23
2022-10-28;13072.92;13250.66;13051.25;13243.33
2022-10-31;13254.31;13307.09;13216.48;13253.74
2022-11-01;13344.85;13444.07;13287.07;13338.74
2022-11-02;13369.33;13398.64;13255.07;13256.74
2022-11-03;13130.97;13194.32;13022.64;13130.19
2022-11-04;13201.24;13542.35;13193.51;13459.85
2022-11-07;13398.79;13611.3;13391;13533.52
2022-11-08;13506.65;13689.61;13487.91;13688.75
2022-11-09;13653.98;13691.12;13557.08;13666.32
2022-11-10;13603.79;14157.25;13599.35;14146.09
2022-11-11;14179.39;14263.53;14172.47;14224.86
2022-11-14;14295.81;14431.18;14243.35;14313.3
2022-11-15;14372.42;14440.78;14266.42;14378.51
2022-11-16;14374.86;14382.62;14195.31;14234.03
2022-11-17;14348.46;14384.54;14149.7;14266.38
2022-11-18;14320.61;14457.76;14300.21;14431.86
2022-11-21;14395.53;14425.95;14321.84;14379.93
2022-11-22;14352.54;14485.49;14343.8;14422.35
2022-11-23;14438.2;14446.33;14363.51;14427.59
2022-11-24;14456.15;14570.71;14447.55;14539.56
2022-11-25;14547.58;14571.66;14498.05;14541.38
2022-11-28;14471.1;14514.73;14374.15;14383.36
2022-11-29;14404.67;14429.87;14327.04;14355.45
2022-11-30;14429.22;14487.7;14363.32;14397.04
2022-12-01;14543.8;14563.7;14423.79;14490.3
2022-12-02;14465.7;14584.59;14372.42;14529.39
2022-12-05;14487.43;14507.16;14394.37;14447.61
2022-12-06;14406.87;14471.5;14305.26;14343.19
2022-12-07;14304.95;14372.35;14218.18;14261.19
2022-12-08;14277.75;14298.81;14196.77;14264.56
2022-12-09;14325.8;14385.57;14217.96;14370.72
2022-12-12;14300.43;14366.39;14262.6;14306.63
2022-12-13;14345.88;14675.84;14302.49;14497.89
2022-12-14;14453.54;14470.74;14375.95;14460.2
2022-12-15;14351.31;14363.12;13982.59;13986.23
2022-12-16;13978.44;14011.26;13815.24;13893.07
2022-12-19;13934.75;14001.37;13927.05;13942.87
2022-12-20;13829.9;13931.29;13791.52;13884.66
2022-12-21;13944.69;14099.75;13912.17;14097.82
2022-12-22;14113.01;14160.87;13890.54;13914.07
2022-12-23;13945.59;14000.68;13874.5;13940.93
2022-12-27;14047.42;14063.14;13966.35;13995.1
2022-12-28;14013.72;14018.47;13914.62;13925.6
2022-12-29;13890.81;14071.72;13871.32;14071.72
2022-12-30;14005.84;14008.97;13922.55;13923.59
